STU_ID,stu_gender,race,aspire88,reading88,math88,science88,history88,reading90,math90,science90,history90,school_id,reading92,math92,science92,history92,faminc88,faminc92,freq_absent88,class_size88,teacher_cert88,teacher_status88,TCH_IDA,class_size90,teacher_cert92,class_size92,teacher_status92,teacher_id,high_faminc92,high_faminc88,male,asian,hispanic,black,white,native_american,fulltime88,fulltime92,certified88,certified92,small_class_size88,regular_class_size88,large_class_size88,small_class_size90,regular_class_size90,large_class_size90,small_class_size92,regular_class_size92,large_class_size92,always_small,always_nonsmall,totalscr88,totalscr90,totalscr92,ln_totalscr88,ln_totalscr90,ln_totalscr92,absent88_bin,uni_aspire88
2566708,1,2,6,54.09,70.150002,54.259998,52.310001,55.639999,65.029999,53.41,50.07,99472,55.75,62.880001,59.990002,48.830002,11,12,2,28,1,1,9947203M,22,1,24,1,9947203M,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,230.81,224.14999,227.45001,5.4415951,5.4123154,5.4269304,Not frequently absent,Expects university
2566711,2,3,5,56.849998,48.759998,58.799999,50.220001,57.68,47.799999,50.09,55.860001,99472,59.32,51.02,58.919998,52.150002,12,12,2,31,1,1,9947211E,33,1,30,1,9947211E,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,214.63,211.42999,221.41,5.3689156,5.3538938,5.4000163,Not frequently absent,Expects university
2566719,1,2,5,37.509998,50.209999,41.02,37.040001,36.439999,43.09,43.720001,48.549999,99472,33.349998,43.23,45.91,41.599998,11,10,2,29,1,1,9947215E,29,1,28,1,9947215E,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,165.78,171.8,164.09,5.1106615,5.1463308,5.1004152,Not frequently absent,Expects university
2566726,2,2,3,51.23,39,35.75,33.34,40.630001,41.189999,41.220001,45.450001,99472,43.919998,44.349998,34.880001,47.349998,9,11,2,31,1,1,9947201M,27,1,28,1,9947201M,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,159.32001,168.49001,170.5,5.0709147,5.1268764,5.1387353,Not frequently absent,Does not expect university
2566735,1,2,5,44.279999,43.669998,44.709999,50.450001,53.009998,39.849998,53.970001,46.919998,99472,99.989998,99.989998,99.989998,99.989998,7,8,2,20,2,1,9947213M,33,1,28,1,9947213M,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,183.11,193.75,399.95999,5.2100873,5.2665687,5.9913645,Not frequently absent,Expects university
2566772,1,4,3,47.349998,42.099998,46.82,43.650002,45.709999,37.830002,48.84,44.82,58687,54.57,40.540001,51.060001,49.450001,12,10,1,30,2,1,5868701M,25,1,33,1,5868701M,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,179.92,177.2,195.62,5.1925125,5.177279,5.2761741,Frequently absent,Does not expect university
2569440,2,4,5,37.959999,45.810001,44.529999,38.209999,54.709999,42.240002,47.32,46.790001,76256,45.599998,45.330002,50.529999,42.259998,6,7,2,18,1,1,7625603S,21,1,22,1,7625603S,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,166.50999,191.06,183.72,5.1150556,5.2525873,5.2134128,Not frequently absent,Expects university
2569484,2,3,5,45.740002,47.669998,47.060001,48.41,49.369999,52.360001,41.849998,44.669998,76256,45.73,50.459999,38.279999,40.599998,3,10,2,30,1,1,7625602E,21,1,22,1,7625602E,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,188.88,188.25,175.06999,5.2411118,5.237771,5.1651859,Not frequently absent,Expects university
2570269,1,3,5,51.27,50.630001,44.439999,51.389999,55.369999,49.509998,43.18,50.48,83756,46.57,55.939999,47.25,51.330002,9,7,2,24,1,1,8375609E,27,1,12,1,8375609E,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,197.73,198.53999,201.09,5.2869024,5.2909904,5.3037524,Not frequently absent,Expects university
2571611,1,4,5,56.130001,56.150002,57.009998,49.68,49.02,56.139999,48.279999,48.110001,65368,38.93,51.5,45.450001,45.080002,11,10,2,25,1,1,6536804E,31,1,22,1,6536804E,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,218.97,201.55,180.96001,5.3889346,5.3060374,5.198276,Not frequently absent,Expects university
2571620,1,4,4,50.509998,46.349998,51.880001,47.779999,51.59,57.049999,56.599998,58.169998,65368,59.470001,55.040001,63.41,49.959999,10,9,2,25,1,1,6536801M,18,1,22,1,6536801M,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,196.51999,223.41,227.88,5.2807641,5.4090085,5.4288192,Not frequently absent,Does not expect university
2572245,2,1,6,65.279999,74.510002,80.139999,76.610001,67.129997,70.690002,69.849998,62.439999,98814,99.989998,99.989998,99.989998,99.989998,13,14,2,24,1,1,9881402E,17,1,16,1,9881402E,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,296.54001,270.10999,399.95999,5.6921821,5.5988293,5.9913645,Not frequently absent,Expects university
2572295,2,4,6,70.550003,61.189999,63.830002,68.889999,68.800003,63.470001,63.619999,70.519997,18826,60.900002,64.540001,66.040001,66.730003,13,13,2,24,1,1,1882607S,31,1,95,1,1882607S,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,264.45999,266.41,258.21002,5.5776901,5.5850363,5.5537734,Not frequently absent,Expects university
2572346,2,3,4,37.939999,39.619999,40.209999,45.139999,37.310001,37.98,40.970001,48.509998,71187,35.560001,39.93,39.82,46.029999,5,7,2,22,1,1,7118701M,18,1,26,1,7118701M,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,162.91,164.77,161.34,5.0931978,5.1045504,5.0835137,Not frequently absent,Does not expect university
2572385,1,4,4,55.639999,50.919998,42.830002,41.68,49.779999,55.139999,49.889999,43.360001,71187,50.099998,56.400002,48.810001,40.540001,11,11,2,22,1,1,7118706E,20,1,24,1,7118706E,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,191.07001,198.17,195.85001,5.2526398,5.2891254,5.277349,Not frequently absent,Does not expect university
2574050,1,4,5,52.880001,54.849998,46.93,51.27,52.130001,51.490002,49.049999,45.759998,87950,47.41,54.779999,54.900002,51.689999,11,11,2,20,1,1,8795006M,19,1,25,1,8795006M,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,205.92999,198.42999,208.78,5.3275361,5.2904363,5.3412809,Not frequently absent,Expects university
2574053,2,4,4,57.450001,50.610001,43.990002,42.150002,43.66,49.060001,34.349998,43.360001,87950,40.34,46.970001,45.330002,41.310001,11,6,2,23,1,1,8795002E,26,1,19,1,8795002E,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,194.20001,170.42999,173.95001,5.2688885,5.1383247,5.1587682,Not frequently absent,Does not expect university
2574503,2,1,6,59.02,62.68,62.560001,65.309998,64.089996,67.709999,65.129997,64.629997,72318,62.439999,69.68,63.349998,64.290001,11,9,2,30,1,1,7231825S,24,1,24,1,7231825S,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,249.57001,261.56,259.76001,5.5197396,5.5666637,5.5597582,Not frequently absent,Expects university
2574551,1,2,6,60.41,48.959999,52.389999,62,55.650002,51.669998,61.380001,52.720001,72318,99.989998,99.989998,99.989998,99.989998,11,12,2,26,1,1,7231802E,30,1,27,1,7231802E,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,223.75999,221.42,399.95999,5.410574,5.4000611,5.9913645,Not frequently absent,Expects university
2574561,2,2,5,48.139999,50.459999,54.25,45.93,49.439999,49.400002,44.470001,44.73,72318,54.34,54.639999,41.560001,99.980003,11,12,2,29,1,1,7231804S,30,1,23,1,7231804S,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,198.78,188.04001,250.52,5.2921987,5.2366548,5.5235386,Not frequently absent,Expects university
2576516,1,2,4,40.799999,45.75,45.040001,35.02,47.41,43.490002,51.259998,51.93,22874,51.220001,52.279999,50.459999,51.189999,7,6,2,17,1,1,2287403S,21,1,20,1,2287403S,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,166.61,194.09,205.14999,5.1156559,5.268322,5.3237414,Not frequently absent,Does not expect university
2576551,2,2,6,48.900002,37.27,41.599998,42.27,39.310001,42.5,43.540001,38.59,22874,45.380001,50.310001,44.400002,39.389999,11,9,2,21,1,1,2287401S,17,1,22,1,2287401S,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,170.04001,163.94,179.48001,5.1360335,5.0995007,5.190064,Not frequently absent,Expects university
2576561,2,4,6,53.91,58.130001,48.639999,48.389999,50.740002,57.490002,46.57,45.099998,22874,55.869999,55.27,45.599998,53.259998,8,8,2,24,1,1,2287407E,19,1,19,1,2287407E,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,209.07001,199.89999,210,5.342669,5.2978172,5.3471074,Not frequently absent,Expects university
2577505,2,4,4,34.220001,37.439999,45.630001,42.830002,36.619999,36.619999,39.459999,33.740002,87403,33.779999,34.959999,42.330002,33.099998,1,7,2,14,1,1,8740302E,17,1,21,1,8740302E,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,160.12,146.44,144.17,5.0759234,4.9866157,4.970993,Not frequently absent,Does not expect university
2577525,1,4,5,51.939999,48.82,52.880001,64.059998,44.57,45.779999,56.740002,53.5,87403,99.989998,99.989998,99.989998,99.989998,11,12,2,27,1,1,8740306E,26,1,8,1,8740306E,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,217.7,200.59,399.95999,5.3831182,5.3012629,5.9913645,Not frequently absent,Expects university
2577532,1,4,6,50.220001,59.470001,44.869999,62.990002,55.610001,65.230003,40.84,61.709999,87403,38.970001,64.519997,52.330002,60.330002,12,11,2,19,1,1,8740306E,15,1,10,1,8740306E,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,217.55,223.39,216.14999,5.3824286,5.4089193,5.3759727,Not frequently absent,Expects university
2577534,1,4,5,99.989998,99.989998,99.989998,99.989998,44.91,55.200001,50.200001,38.93,87403,29.290001,46.939999,42.919998,33.25,5,5,2,26,1,1,8740302E,26,1,26,1,8740302E,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,399.95999,189.24001,152.39999,5.9913645,5.2430162,5.0265088,Not frequently absent,Expects university
2577567,2,4,6,57.77,50.709999,55.740002,52.189999,66.360001,50.619999,57.310001,50.23,87403,99.989998,99.989998,99.989998,99.989998,10,11,2,20,1,1,8740303M,22,1,20,1,8740303M,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,216.41,224.52,399.95999,5.3771749,5.4139647,5.9913645,Not frequently absent,Expects university
2577982,2,4,6,70.550003,57.32,63.16,65.800003,65.889999,57.209999,60.48,67.75,25169,63.330002,52.540001,64.449997,66.18,11,13,2,26,3,1,2516910E,15,1,25,1,2516910E,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,256.83002,251.33,246.5,5.5484142,5.5267668,5.5073619,Not frequently absent,Expects university
2577996,2,4,5,63.919998,43.91,66.300003,61.98,57.400002,48.560001,54,64.260002,25169,99.989998,99.989998,99.989998,99.989998,9,8,2,25,1,1,2516903E,22,1,20,1,2516903E,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,236.11,224.22,399.95999,5.4642978,5.4126277,5.9913645,Not frequently absent,Expects university
2581040,2,4,2,44.639999,43.669998,42.549999,40.540001,45.080002,46.93,45.84,43.23,74492,42.599998,47.82,52.540001,42.52,11,12,2,23,1,1,7449203S,16,1,25,1,7449203S,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,171.39999,181.08,185.48,5.1440001,5.1989388,5.2229471,Not frequently absent,Does not expect university
2581060,2,4,6,44.830002,45.18,39.860001,37.200001,39.720001,49.950001,43.720001,47.970001,74492,43.860001,47.82,49.709999,43.09,9,8,2,20,1,1,7449202H,19,1,20,1,7449202H,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,167.07001,181.36,184.48,5.118413,5.2004838,5.2175412,Not frequently absent,Expects university
2581086,1,4,6,57.279999,50.720001,50.560001,51.709999,57.139999,51.639999,62.720001,55.110001,98591,58.380001,54.349998,63.610001,56,11,11,2,23,1,1,9859103S,13,1,21,1,9859103S,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,210.27,226.61,232.34,5.3483925,5.4232306,5.4482017,Not frequently absent,Expects university
2581413,1,4,2,45.099998,47.77,56.75,46.110001,48.98,43.470001,48.419998,51.740002,63683,46,44.720001,54.779999,46.200001,8,9,2,26,1,1,6368302E,26,1,29,1,6368302E,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,195.73,192.61,191.7,5.2767363,5.2606673,5.2559319,Not frequently absent,Does not expect university
2581420,1,4,5,52.34,48.91,61.82,57.34,57.23,58.869999,58.349998,63.119999,63683,56.450001,60.939999,61.07,64.879997,7,5,2,22,1,1,6368301S,24,1,83,1,6368301S,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,220.41,237.56999,243.34,5.3954897,5.4704623,5.4944596,Not frequently absent,Expects university
2581423,1,4,5,52.720001,69.120003,56.48,51.939999,49.830002,68.739998,70.099998,54.450001,63683,51.490002,68.489998,65.279999,52.98,10,12,2,26,1,1,6368301S,25,1,15,1,6368301S,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,230.26001,243.12,238.23999,5.439209,5.4935551,5.4732785,Not frequently absent,Expects university
2581433,2,4,4,42.349998,45.689999,42.68,42.610001,42.209999,41.509998,46.43,43.799999,63683,38.59,43.130001,44.169998,43.02,11,10,2,24,1,1,6368301S,17,1,60,1,6368301S,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,173.33,173.95,168.91,5.1551971,5.1587677,5.1293659,Not frequently absent,Does not expect university
2582500,1,2,6,66.190002,69.769997,62.639999,67.889999,63.860001,67.970001,61.299999,64.07,19091,57.5,68.959999,61.779999,66.529999,10,11,2,22,1,1,1909103E,25,1,40,1,1909103E,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,266.48999,257.20001,254.76999,5.5853367,5.5498538,5.5403609,Not frequently absent,Expects university
2582532,1,2,6,65.290001,64.849998,68.059998,65.589996,60.700001,59.849998,60.720001,57.349998,19091,61.09,60.060001,61.799999,67.510002,13,14,2,29,1,1,1909103E,25,1,13,1,1909103E,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,263.78998,238.62,250.46001,5.5751534,5.4748721,5.5232992,Not frequently absent,Expects university
2582539,1,2,5,57.630001,45.91,64.82,44.880001,48.630001,50.509998,48.75,47.919998,19091,40.220001,52.720001,58.779999,55.16,11,12,2,31,1,1,1909103E,25,1,17,1,1909103E,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,213.24001,195.81,206.88,5.3624182,5.2771449,5.332139,Not frequently absent,Expects university
2582557,1,2,5,56.32,42.759998,42.52,53.93,59.240002,43.540001,48.75,53.5,19091,50.599998,43.75,56.240002,53.119999,8,9,2,31,1,1,1909116M,35,1,34,1,1909116M,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,195.53,205.03,203.70999,5.2757139,5.3231564,5.3166976,Not frequently absent,Expects university
2582562,1,2,4,51.689999,47.59,56.900002,62.18,57.049999,53.82,53.459999,53.91,19091,59.349998,58.060001,54.599998,55.080002,8,6,2,29,1,1,1909107M,30,1,28,1,1909107M,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,218.36,218.23999,227.09,5.3861451,5.3855953,5.4253464,Not frequently absent,Does not expect university
2582582,1,2,6,54.48,62.490002,67.720001,62.099998,63.830002,66.699997,59.810001,56.029999,32562,56.330002,61.049999,60.209999,50.57,11,11,2,22,1,1,3256203M,20,3,16,1,3256203M,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,246.79001,246.37,228.16,5.5085378,5.5068345,5.430047,Not frequently absent,Expects university
2582596,2,2,6,55.23,55.34,57.369999,50.310001,55.360001,62.060001,51.900002,45.360001,19091,61.049999,62.93,54.630001,55.77,11,12,2,31,1,1,1909103E,25,1,15,1,1909103E,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,218.25,214.68001,234.38,5.3856411,5.3691487,5.456944,Not frequently absent,Expects university
2583404,1,1,5,49.150002,71.300003,68.089996,58.099998,63.889999,65.5,63.810001,56.169998,81464,57.66,66.589996,68.529999,64.510002,9,10,2,28,1,1,8146413S,16,1,16,1,8146413S,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,246.64,249.37,257.29001,5.5079298,5.5189376,5.5502038,Not frequently absent,Expects university
2583423,2,4,5,60.709999,66.599998,62.049999,76.699997,66.360001,60.189999,64.639999,66,81464,65.889999,64.309998,67.449997,63.259998,12,12,2,28,1,1,8146414M,20,1,20,1,8146414M,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,266.06,257.19,260.91,5.5837216,5.5498152,5.5641756,Not frequently absent,Expects university
2583444,1,4,6,60.5,60.330002,52.889999,71.43,42.689999,54.650002,42.77,64.110001,18826,47.009998,54.130001,49.830002,55.060001,9,11,2,25,1,1,1882614S,28,1,30,1,1882614S,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,245.14999,204.22,206.03,5.5018702,5.3191977,5.328022,Not frequently absent,Expects university
2583454,2,2,6,66.050003,63.84,57.110001,65.07,62.700001,67.32,61.220001,62.18,81464,61.099998,62.700001,59.75,56.360001,10,9,2,26,1,1,8146404H,30,1,30,1,8146404H,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,252.07001,253.42,239.91,5.529707,5.535048,5.4802637,Not frequently absent,Expects university
2583464,1,2,5,56.02,55.16,62.419998,62.549999,58.91,56.369999,56.869999,65.330002,81464,53.310001,53.970001,57.82,58.189999,7,7,2,22,1,1,8146404H,30,1,27,1,8146404H,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,236.14999,237.48,223.29001,5.464467,5.4700832,5.4084716,Not frequently absent,Expects university
2583475,2,4,5,57.34,69.260002,54.59,62.849998,63.970001,65.330002,58.689999,60.810001,81464,60.290001,65.07,61.549999,59.830002,11,11,2,28,1,1,8146413S,29,1,16,1,8146413S,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,244.04001,248.8,246.74001,5.4973321,5.5166492,5.5083351,Not frequently absent,Expects university
2583477,1,2,4,56.32,59.849998,49.380001,58.970001,58.490002,58.959999,63.380001,61.880001,18826,62.939999,60.310001,54.389999,62.419998,7,7,2,25,1,1,1882606E,29,1,95,1,1882606E,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,224.52,242.71001,240.06,5.4139647,5.4918675,5.4808888,Not frequently absent,Does not expect university
2583488,2,4,6,67.529999,75.620003,69.779999,76.699997,68.800003,68.940002,70.779999,72.889999,18826,66.260002,68.099998,69.419998,66.889999,10,12,2,28,1,1,1882613E,17,1,20,1,1882613E,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,289.63,281.41,270.66998,5.6686044,5.6398125,5.6009002,Not frequently absent,Expects university
2583548,2,4,6,63.049999,54.580002,52.169998,58.41,62.529999,46.889999,43.490002,64.419998,97902,49.950001,43.029999,48.16,62.080002,10,9,2,34,1,1,9790208E,23,1,37,1,9790208E,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,228.20999,217.33,203.22,5.4302664,5.3814168,5.3142891,Not frequently absent,Expects university
2583676,2,2,2,99.989998,99.989998,99.989998,99.989998,55.259998,56.810001,54.220001,47.759998,37550,51.080002,58.169998,52,41.66,5,8,2,28,1,1,3755002H,28,1,20,1,3755002H,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,399.95999,214.05,202.91,5.9913645,5.3662095,5.3127627,Not frequently absent,Does not expect university
2583692,2,2,5,99.989998,99.989998,99.989998,99.989998,57.049999,57.279999,56.439999,37.869999,37550,64.730003,58.869999,63.330002,38.32,6,6,2,28,1,1,3755001S,25,1,26,1,3755001S,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,399.95999,208.64,225.25,5.9913645,5.3406105,5.4172111,Not frequently absent,Expects university
2584808,2,2,5,50.810001,51.509998,51.150002,46.02,52.59,52.919998,51.880001,56.380001,64921,51.639999,48.200001,50.82,47.450001,10,11,2,22,3,1,6492109E,21,1,32,1,6492109E,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,199.49001,213.77,198.11,5.295764,5.3649006,5.2888227,Not frequently absent,Expects university
2584818,2,4,5,59.290001,66.25,61.84,58,63.32,64.07,65.57,55.060001,64921,62.27,60.799999,64.459999,56.740002,8,10,2,23,3,1,6492109E,31,1,30,1,6492109E,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,245.38,248.02,244.27,5.5028081,5.5135093,5.4982743,Not frequently absent,Expects university
2584883,1,2,4,36.32,42.400002,42.209999,41.380001,35.619999,45.990002,39.880001,42.77,64921,40.169998,45.799999,46.139999,45.790001,11,8,2,24,3,1,6492112M,30,1,32,1,6492112M,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,162.31,164.26001,177.89999,5.0895081,5.1014504,5.1812215,Not frequently absent,Does not expect university
2587350,1,3,4,53.740002,55.060001,51.740002,60.119999,54.610001,57.029999,49.77,64.160004,64414,59.220001,56.540001,62.029999,50.139999,8,10,2,16,1,1,6441404M,27,1,15,2,6441404M,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,220.66,225.57001,227.92999,5.3966231,5.4186306,5.4290385,Not frequently absent,Does not expect university
2587354,1,3,5,34.790001,37.259998,34.490002,32.549999,35.599998,35.939999,38.27,35.240002,64414,29.92,31.83,32.200001,29.440001,4,6,2,16,1,1,6441403E,9,1,13,1,6441403E,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,139.09,145.05,123.39,4.9351211,4.9770784,4.8153501,Not frequently absent,Expects university
2587707,1,4,6,55.360001,56.130001,53.66,53.119999,60.299999,57.470001,65.040001,67.410004,70024,56.450001,63.869999,60.580002,52.23,13,13,2,29,1,1,7002418M,23,1,25,1,7002418M,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,218.27,250.22,233.13,5.3857327,5.5223403,5.4515963,Not frequently absent,Expects university
2587721,1,1,6,70.550003,66.029999,57.639999,70.559998,61.98,66.699997,65.029999,70.199997,70024,66.919998,66.989998,68.589996,66.349998,12,12,2,29,1,1,7002415S,22,1,14,1,7002415S,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,264.78,263.91,268.84998,5.5788994,5.5756083,5.5941534,Not frequently absent,Expects university
2589433,2,3,6,67.629997,70.940002,61.529999,67.480003,66,66.650002,64.650002,61.48,2796,60.849998,65.379997,58.400002,60.639999,7,3,2,19,1,1,0279601S,18,1,7,1,0279601S,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,267.58002,258.78,245.26999,5.5894189,5.5559783,5.5023594,Not frequently absent,Expects university
2591987,2,4,5,65.940002,61.959999,59.82,76.699997,61.880001,65.160004,63.610001,68.559998,88702,62.299999,62.91,63.09,68.029999,9,9,2,17,1,1,8870201M,24,1,26,1,8870201M,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,264.41998,259.20999,256.32999,5.5775385,5.5576386,5.5464654,Not frequently absent,Expects university
2591990,1,2,6,70.550003,55.349998,72.480003,62.209999,63.59,60.75,64,69.07,88702,54.790001,57.619999,65.540001,66.349998,10,11,2,16,1,1,8870201M,24,1,26,1,8870201M,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,260.59,257.41,244.3,5.5629482,5.5506701,5.4983969,Not frequently absent,Expects university
2593406,2,3,5,41.139999,39.66,35.849998,45.029999,38.860001,42.18,45.380001,41.560001,17781,45.150002,47.279999,41.32,39.540001,8,5,2,22,1,1,1778104E,26,1,28,1,1778104E,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,161.67999,167.98001,173.29001,5.085619,5.1238451,5.1549664,Not frequently absent,Expects university
2593448,2,4,5,70.550003,57.060001,69.010002,58.23,68.800003,60.02,65.449997,59.700001,17781,53.23,62.259998,56.169998,59.57,11,11,2,25,1,1,1778105S,21,2,15,1,1778105S,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,254.85001,253.97,231.23,5.5406752,5.5372162,5.4434128,Not frequently absent,Expects university
2593458,1,4,5,99.989998,99.989998,99.989998,99.989998,48.860001,60.669998,53.490002,53.25,17781,51.470001,56.259998,58.830002,47.93,5,3,2,25,1,1,1778104E,26,1,27,1,1778104E,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,399.95999,216.27,214.49001,5.9913645,5.3765278,5.3682632,Not frequently absent,Expects university
2593490,2,4,1,43.16,37.639999,46.119999,37.5,44.790001,40.150002,42.049999,38.119999,17781,49.18,43.599998,42.639999,39.84,7,10,2,30,1,1,1778110S,29,1,24,1,1778110S,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,164.42,165.11,175.25999,5.1024241,5.1066117,5.1662707,Not frequently absent,Does not expect university
2595824,1,4,5,41.310001,38.720001,36.360001,35.490002,37.619999,33.450001,32.77,39.669998,40402,99.989998,99.989998,99.989998,99.989998,6,11,2,28,1,1,4040201S,28,1,30,1,4040201S,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,151.88,143.50999,399.95999,5.0230908,4.9664049,5.9913645,Not frequently absent,Expects university
2597504,2,3,6,42.130001,44.549999,37.259998,34.77,42.529999,44.220001,37.740002,42.349998,89604,44,43.540001,41.27,41.41,7,7,2,22,1,1,8960401S,21,1,28,1,8960401S,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,158.70999,166.84,170.22,5.0670786,5.1170354,5.1370916,Not frequently absent,Expects university
